0,1,617.85,230.17,56.70,165.15,0.93,-1,-1,-1
0,2,390.15,242.32,94.50,271.57,0.93,-1,-1,-1
0,3,672.30,244.80,58.50,190.80,0.92,-1,-1,-1
0,4,692.10,225.00,48.60,155.70,0.89,-1,-1,-1
0,5,1212.30,235.12,50.40,97.65,0.89,-1,-1,-1
0,6,644.85,227.70,47.70,149.85,0.88,-1,-1,-1
0,7,766.35,228.15,102.60,321.30,0.86,-1,-1,-1
0,8,891.90,252.00,24.30,66.15,0.84,-1,-1,-1
0,9,747.45,246.82,48.60,138.60,0.84,-1,-1,-1
0,10,1177.20,237.15,41.40,98.55,0.83,-1,-1,-1
0,11,-81.11,155.70,357.86,600.30,0.82,-1,-1,-1
0,12,39.60,304.65,243.45,865.35,0.81,-1,-1,-1
0,13,1122.30,234.22,36.00,95.85,0.77,-1,-1,-1
0,14,918.00,244.12,16.20,35.55,0.72,-1,-1,-1
1,1,619.58,230.80,56.73,165.58,0.94,-1,-1,-1
1,2,390.26,241.02,96.50,276.13,0.92,-1,-1,-1
1,3,672.48,245.23,60.87,190.84,0.92,-1,-1,-1
1,4,693.45,225.03,49.41,155.74,0.90,-1,-1,-1
1,5,1216.52,234.92,48.86,98.45,0.90,-1,-1,-1
1,6,645.41,227.93,48.51,149.49,0.88,-1,-1,-1
1,7,770.84,228.76,103.43,326.64,0.85,-1,-1,-1
1,8,893.31,250.65,25.09,67.73,0.82,-1,-1,-1
1,9,748.43,247.05,49.40,134.73,0.84,-1,-1,-1
1,10,1179.85,236.75,41.42,100.13,0.82,-1,-1,-1
1,11,-86.74,153.44,363.42,622.29,0.80,-1,-1,-1
1,12,48.02,305.55,244.37,905.38,0.82,-1,-1,-1
1,13,1124.15,234.42,36.02,95.09,0.64,-1,-1,-1
1,14,919.02,243.95,16.21,35.17,0.75,-1,-1,-1
2,1,619.89,230.93,56.77,166.43,0.94,-1,-1,-1
2,2,390.53,240.50,97.61,279.13,0.93,-1,-1,-1
2,3,673.60,245.16,61.33,191.64,0.91,-1,-1,-1
2,4,695.49,225.23,49.58,155.11,0.90,-1,-1,-1
2,5,1220.36,234.69,50.05,99.33,0.90,-1,-1,-1
2,6,645.54,228.26,49.38,149.41,0.89,-1,-1,-1
2,7,775.91,227.75,105.05,331.99,0.86,-1,-1,-1
2,8,895.45,249.57,25.25,69.42,0.82,-1,-1,-1
2,9,750.43,246.40,49.58,136.96,0.84,-1,-1,-1
2,10,1185.50,236.85,40.05,100.45,0.82,-1,-1,-1
2,11,-92.63,150.16,369.02,649.38,0.81,-1,-1,-1
2,12,57.53,309.11,246.03,908.12,0.81,-1,-1,-1
2,13,1127.54,234.09,36.05,97.47,0.65,-1,-1,-1
2,14,921.12,244.10,15.17,35.12,0.76,-1,-1,-1
3,1,620.83,230.76,56.77,167.71,0.94,-1,-1,-1
3,2,390.81,242.01,97.90,277.95,0.94,-1,-1,-1
3,3,676.18,244.93,60.05,193.25,0.91,-1,-1,-1
3,4,695.60,224.32,51.66,156.03,0.89,-1,-1,-1
3,5,1224.71,234.31,49.05,99.94,0.89,-1,-1,-1
3,6,645.07,229.10,50.31,149.13,0.89,-1,-1,-1
3,7,779.66,226.46,107.56,336.24,0.85,-1,-1,-1
3,8,897.97,251.44,24.59,67.91,0.85,-1,-1,-1
3,9,751.56,246.01,50.97,138.39,0.83,-1,-1,-1
3,10,1188.38,236.73,41.00,102.92,0.84,-1,-1,-1
3,11,-89.79,148.02,370.16,681.68,0.81,-1,-1,-1
3,12,73.04,308.14,243.43,899.91,0.77,-1,-1,-1
3,13,1130.43,233.66,36.04,98.90,0.75,-1,-1,-1
3,14,921.87,243.98,15.90,35.80,0.71,-1,-1,-1
4,1,621.89,230.40,56.75,169.34,0.94,-1,-1,-1
4,2,391.14,242.24,98.92,279.29,0.94,-1,-1,-1
4,3,680.42,245.87,58.91,192.98,0.92,-1,-1,-1
4,4,698.28,224.47,51.02,156.83,0.89,-1,-1,-1
4,5,1228.47,234.32,50.04,100.72,0.89,-1,-1,-1
4,6,644.69,229.39,51.23,148.96,0.90,-1,-1,-1
4,7,785.70,226.82,107.02,341.80,0.86,-1,-1,-1
4,8,899.70,251.26,24.69,68.64,0.86,-1,-1,-1
4,9,752.60,246.41,52.71,137.76,0.84,-1,-1,-1
4,10,1189.02,236.33,43.96,105.29,0.85,-1,-1,-1
4,11,-92.12,146.40,373.00,692.42,0.80,-1,-1,-1
4,12,86.89,311.08,243.92,893.68,0.80,-1,-1,-1
4,13,1132.46,233.67,38.69,99.94,0.78,-1,-1,-1
4,14,924.05,244.10,14.81,35.34,0.79,-1,-1,-1
5,1,623.15,230.38,56.81,171.56,0.94,-1,-1,-1
5,2,391.04,242.78,100.31,281.17,0.93,-1,-1,-1
5,3,681.11,246.28,60.56,194.28,0.90,-1,-1,-1
5,4,699.51,224.78,51.43,157.51,0.89,-1,-1,-1
5,5,1233.19,234.68,47.85,100.69,0.87,-1,-1,-1
5,6,644.86,229.24,52.85,150.63,0.90,-1,-1,-1
5,7,791.53,226.66,108.15,339.07,0.85,-1,-1,-1
5,8,901.98,251.27,24.44,68.91,0.77,-1,-1,-1
5,9,755.49,246.66,52.72,138.56,0.85,-1,-1,-1
5,10,1191.43,236.39,45.01,107.07,0.85,-1,-1,-1
5,11,-96.76,145.77,373.42,706.89,0.80,-1,-1,-1
5,12,98.26,314.51,247.79,896.97,0.80,-1,-1,-1
5,13,1134.70,233.23,40.87,102.53,0.80,-1,-1,-1
5,14,925.53,244.04,14.44,35.19,0.79,-1,-1,-1
6,1,624.44,231.24,56.18,172.25,0.94,-1,-1,-1
6,2,391.94,242.55,100.73,283.57,0.94,-1,-1,-1
6,3,684.02,246.19,59.24,195.89,0.91,-1,-1,-1
6,4,700.43,225.13,52.80,158.32,0.88,-1,-1,-1
6,5,1236.94,234.89,48.32,101.26,0.87,-1,-1,-1
6,6,644.55,228.47,54.00,152.74,0.90,-1,-1,-1
6,7,795.80,227.54,110.99,340.52,0.84,-1,-1,-1
6,8,904.12,251.82,25.29,68.67,0.81,-1,-1,-1
6,9,755.13,246.80,55.77,137.84,0.85,-1,-1,-1
6,10,1196.26,235.72,44.10,106.04,0.88,-1,-1,-1
6,11,-110.83,145.54,385.99,714.85,0.79,-1,-1,-1
6,12,114.90,318.56,246.68,877.75,0.80,-1,-1,-1
6,13,1137.03,233.00,41.63,101.20,0.80,-1,-1,-1
6,14,925.81,243.62,15.63,36.09,0.76,-1,-1,-1
7,1,624.89,231.62,57.11,173.61,0.94,-1,-1,-1
7,2,393.19,242.28,100.83,285.20,0.94,-1,-1,-1
7,3,687.17,246.39,58.64,196.99,0.92,-1,-1,-1
7,4,702.24,225.06,52.57,158.83,0.88,-1,-1,-1
7,5,1240.32,235.12,47.18,101.71,0.85,-1,-1,-1
7,6,644.46,227.65,54.91,154.35,0.91,-1,-1,-1
7,7,797.73,228.55,115.46,345.07,0.86,-1,-1,-1
7,8,906.24,251.41,25.25,69.47,0.84,-1,-1,-1
7,9,757.03,246.99,58.57,140.00,0.85,-1,-1,-1
7,10,1197.64,235.46,46.12,104.94,0.87,-1,-1,-1
7,11,-112.64,142.94,384.78,678.22,0.82,-1,-1,-1
7,12,131.17,319.71,251.93,884.23,0.76,-1,-1,-1
7,13,1139.37,233.06,41.80,101.51,0.81,-1,-1,-1
7,14,927.61,243.51,14.79,35.77,0.74,-1,-1,-1
8,1,626.10,231.90,58.14,175.31,0.94,-1,-1,-1
8,2,393.58,242.71,101.75,287.61,0.94,-1,-1,-1
8,3,688.71,246.25,59.77,198.62,0.92,-1,-1,-1
8,4,704.26,224.60,51.92,160.78,0.88,-1,-1,-1
8,5,1245.76,235.71,46.84,112.29,0.84,-1,-1,-1
8,6,644.59,227.62,55.28,155.23,0.90,-1,-1,-1
8,7,796.71,229.26,123.83,348.54,0.87,-1,-1,-1
8,8,908.10,251.43,25.26,69.76,0.84,-1,-1,-1
8,9,758.80,247.14,60.26,140.78,0.85,-1,-1,-1
8,10,1201.10,235.28,46.89,107.26,0.87,-1,-1,-1
8,11,-112.47,141.36,387.02,674.62,0.81,-1,-1,-1
8,12,144.44,323.29,253.89,865.31,0.79,-1,-1,-1
8,13,1141.96,233.16,41.87,99.76,0.81,-1,-1,-1
8,14,928.16,243.33,15.74,36.58,0.67,-1,-1,-1
9,1,627.55,231.84,57.84,177.05,0.94,-1,-1,-1
9,2,394.22,242.78,101.93,289.73,0.94,-1,-1,-1
9,3,689.28,246.50,61.93,199.14,0.92,-1,-1,-1
9,4,706.57,224.54,53.42,160.92,0.88,-1,-1,-1
9,5,1248.07,235.39,47.93,116.37,0.83,-1,-1,-1
9,6,645.07,227.10,55.91,156.33,0.90,-1,-1,-1
9,7,792.17,227.68,135.29,353.49,0.89,-1,-1,-1
9,8,909.63,252.89,25.54,68.93,0.84,-1,-1,-1
9,9,761.58,248.61,59.01,134.92,0.85,-1,-1,-1
9,10,1204.62,235.12,47.09,106.85,0.86,-1,-1,-1
9,11,-108.52,141.42,384.36,691.30,0.80,-1,-1,-1
9,12,151.65,319.61,266.65,880.12,0.80,-1,-1,-1
9,13,1143.99,233.70,43.01,100.28,0.81,-1,-1,-1
9,14,929.55,243.37,16.05,36.25,0.67,-1,-1,-1
10,1,628.88,232.02,57.75,178.27,0.93,-1,-1,-1
10,2,394.47,243.04,102.17,291.54,0.94,-1,-1,-1
10,3,690.26,246.64,63.96,200.22,0.92,-1,-1,-1
10,4,709.10,225.17,53.39,160.64,0.89,-1,-1,-1
10,5,1251.83,235.65,47.14,116.43,0.80,-1,-1,-1
10,6,646.07,226.89,56.74,157.09,0.90,-1,-1,-1
10,7,791.71,228.11,143.48,356.68,0.90,-1,-1,-1
10,8,912.21,252.08,25.35,69.83,0.85,-1,-1,-1
10,9,763.73,248.73,60.87,133.32,0.84,-1,-1,-1
